comment_id,text,author,likes_count,published_at,updated_at,reply_count,is_reply,parent_id,video_id,source
Ugw7sawmMkCs1rAqisR4AaABAg,𝙼𝚊𝚔𝚜𝚞𝚍𝚗𝚢𝚊 𝚎𝚖𝚊𝚗𝚐 𝚋𝚊𝚒𝚔 𝚖𝚋𝚐 𝚒𝚗𝚒 𝚝𝚊𝚙𝚒 𝚜𝚊𝚢𝚊𝚗𝚐 𝚗𝚢𝚊 𝚊𝚗𝚐𝚐𝚊𝚛𝚊𝚗 𝚋𝚗𝚢𝚔 𝚢𝚐 𝚍𝚒𝚜𝚞𝚗𝚊𝚝.. 𝙼𝚒𝚜𝚊𝚕𝚗𝚢𝚊 𝚜𝚎𝚙𝚘𝚛𝚜𝚒 𝚑𝚊𝚛𝚞𝚜𝚗𝚢𝚊 15 𝚛𝚒𝚋𝚞 𝚍𝚒𝚋𝚒𝚔𝚒𝚗 𝚓𝚍  10000...,@ruslanruslan6504,0,2026-03-23T17:47:55Z,2026-03-23T17:47:55Z,0,False,,S4iey1sr1Cg,youtube
Ugwn_64gedqktMDK_uJ4AaABAg,"kesalahan utama dlm MBG itu bnyk anak2 org kaya yg dpt jatah mbg..kesalahan berikutnya pemilik sppg jg dikelola org2 yg kaya, harusnya sppg dikelola sma ormas itu lebih netral, dan masyarakat merasa memiliki....dg adanya mbg harga2 pangan jd naik,,,itu berdampak bgt pd org miskin",@maxroohannadler3965,0,2026-03-23T04:11:10Z,2026-03-23T04:11:10Z,0,False,,S4iey1sr1Cg,youtube
UgyiDTnA-cLBxy-Nm2N4AaABAg,Data mu gk valid tapi kami yg menerima tidak bisa menerima mknan gk layak,@dadi1150,0,2026-03-23T15:13:08Z,2026-03-23T15:13:08Z,0,False,,S4iey1sr1Cg,youtube
Ugwpp4UcE5rAWh6QlYB4AaABAg,"Jangan hanya menerima laporan ABS  .sebaiknya sidak dilapangan,,apa yang di sampaikan sepertinya hanya teori dan tidak sesuai dengan kenyataan dilapangan, hendaknya jangan mengedepankan keras kepala""",@Kion_dariel_utama,0,2026-03-24T00:24:43Z,2026-03-24T00:25:38Z,0,False,,S4iey1sr1Cg,youtube
UgzaW6xTF_QHH27W4AB4AaABAg,"Bentuk menteri MBG aja pak, tapi menterinya sekelas bapak Amran. 
Biar dipenjarain itu kotuptor MBG, sepertinya kendala di lapangan sengaja diputus informasinya u/ tidak sampai ke telinga pak presiden, yg sampai yg bagus2 aja.",@perabot_investigasi,0,2026-03-23T23:26:34Z,2026-03-23T23:26:34Z,0,False,,S4iey1sr1Cg,youtube
UgyAel0t8ag2JBwDdrZ4AaABAg,"Nyesel pilih pak prabowo ,,keras kepala bngt",@MaryatiLangkap,0,2026-03-24T05:18:37Z,2026-03-24T05:18:37Z,0,False,,S4iey1sr1Cg,youtube
Ugx6xKTCjjAWJQmFQWZ4AaABAg,"kami tidak bilang progam MBG itu jelek pak, coba kalau kerja anda sprti KDM, bukan hanya menerintah bawahan.",@capang2507,0,2026-03-23T13:07:02Z,2026-03-23T13:07:02Z,0,False,,S4iey1sr1Cg,youtube
Ugwn4wtohccjKZysKZN4AaABAg,Asupan gizi buat pendukungnya. Rakyat wajib doa di dzolimi seluruh pemerintahan,@RohmatulHasan,0,2026-03-23T16:30:06Z,2026-03-23T16:30:06Z,0,False,,S4iey1sr1Cg,youtube
UgwcsDtLsOQ5XiNM7214AaABAg,9999999888% MBG ladang korupsi yangasif,@kirim22,0,2026-03-23T03:47:22Z,2026-03-23T03:47:22Z,0,False,,S4iey1sr1Cg,youtube
Ugw2jkHaFkysnkSJHuR4AaABAg,"Yang komen buruk keknya pada ngiri ga kebagian untung dah , keknya kalo di kolam yang sama bakalan korupsi juga, 😂😂😂",@AhmadSaputra-or3hd,0,2026-03-23T17:08:06Z,2026-03-23T17:08:06Z,0,False,,S4iey1sr1Cg,youtube
Ugw-WRbAeafSAaAk6qt4AaABAg,Omon Omon Tok,@qwertyy-888,0,2026-03-23T12:07:51Z,2026-03-23T12:07:51Z,0,False,,S4iey1sr1Cg,youtube
Ugzqaf70ltN27IzrVS94AaABAg,"PRESIDEN YG OTAK MAKANAN DOANG
BANYAK SEKTOR YG LEBIH PENTING SELAIN MAKANAN",@monkeydsogol7239,0,2026-03-23T06:47:05Z,2026-03-23T06:47:05Z,0,False,,S4iey1sr1Cg,youtube
Ugxn8rspj0P9nN8jOul4AaABAg,"kan bisa duit nya di kasih ke org tua nya sambil di cek tu sama wali kelas menu yg di makan anak2 tersebut, di luar negeri macam jepang mbg jelas pke teknologi di antar tepat wktu di konoha tau sendiri lah buat proyek lewat vendor 🗿🗿",@yudihardiansyah6048,0,2026-03-24T02:30:49Z,2026-03-24T02:30:49Z,0,False,,S4iey1sr1Cg,youtube
UgyNTNxX5J4ipQLKer94AaABAg,Pak. Wowo ternyata hatimu keras. Bapak omon2 jangan ngomong 2029. . Tidak semua butuh MBG. Tidak semua  anak stanting.  Silahkan MBG berjalan. Tapi selektif pak.  Tapi bila pendidikan gratis semua membituhkan,@sumadiok5318,0,2026-03-24T00:59:24Z,2026-03-24T00:59:24Z,0,False,,S4iey1sr1Cg,youtube
UgyUAeHjDv95TzoKQT14AaABAg,"Bagus mbg, cuma ladang korupsi, KLO di kasik uangnya tiap siswa baru itu bener.. coba tanpa sepengatahuan turun ke lapangan pak biar tau seperti apa mbg.. sejahterakan dulu guru nakes karena mereka juga punya anak2 keluarga yang di kasik makan, miris soalnya honornya lebih besar mbg dari pada guru bertahun tahun mengabdi.. bukan buat program baru terus..",@The_environment25,0,2026-03-23T22:03:15Z,2026-03-23T22:03:42Z,0,False,,S4iey1sr1Cg,youtube
Ugw2yFWA00i4ZsrEwzp4AaABAg,Puasa tetap dpt mbg.... Suruh ambil ke. Sekolah... Bikin susahh.... Puasa suruh ambil. Makanan..... Mbelgedez..... Di mbg juga. Banyak yg di korupsi....... Lihat ada makanan beracun...  Basi.... Gak enak.... Maka nya akhirnya dibuang untuk makanan ayam.. Hadehhh🧐🧐,@MentariHaleluya,0,2026-03-24T02:54:51Z,2026-03-24T02:54:51Z,0,False,,S4iey1sr1Cg,youtube
UgyXIfgElptzaChoJ_x4AaABAg,"buta hati
buta akal",@LukmanShintya,0,2026-03-23T10:30:59Z,2026-03-23T10:30:59Z,0,False,,S4iey1sr1Cg,youtube
UgwlJtvk4mXXT30KvCB4AaABAg,"Mbg tidak bermasalah, justru kita diperlihatkan seberapa rakusnya oknum2 pengusaha mbg tertentu yang sampai saat ini belum ada pengawalan secara ketat.",@meowmotion-films,0,2026-03-23T16:42:50Z,2026-03-23T16:42:50Z,0,False,,S4iey1sr1Cg,youtube
UgwZ1ZBPnE6MPW1ZX4V4AaABAg,Rakyat indonesia dibodohin dgn jlr MBG,@LulukFatih,0,2026-03-23T05:57:19Z,2026-03-23T05:57:19Z,0,False,,S4iey1sr1Cg,youtube
UgwLa-yUJaAEVedGoxN4AaABAg,"Mbg, salah sasaran, murid orang kaya dapat mbg",@PakHuri-b5s,0,2026-03-23T14:03:27Z,2026-03-23T14:03:27Z,0,False,,S4iey1sr1Cg,youtube
Ugwm2F6-BmpoxnFzJL54AaABAg,Apakah dia akan diturunkan? Dilengserkan?,@ainulharis5,0,2026-03-23T16:26:50Z,2026-03-23T16:26:50Z,0,False,,S4iey1sr1Cg,youtube
Ugy8Fa8ut8eCtKLE0pN4AaABAg,"*MBG (MAKAN BAGIAN GUE)...SISWANYA BILANG GITU !!!*

...Indonesia bukan Amerika dan kebanyakan negara Eropa....di Amerika dan negara2 Eropa sekolah dpt makan gratis saat istirahat...di Indonesia rakyat masih bayar asuransi utk dirinya sendiri...asuransi bukan dibayar negara seperti di Amerika dan kebanyakan negara Eropa...di Indonesia yg laper bukan cuman murid sekolah nya saja....tapi pejabat nya juga ""laper"" dan merasa belum <cukup> !!! Klo kebanyakan rakyat di Amerika dan di negara Eropa asuransi dah di bayar negara...jadi sekalipun pejabat gak akan ambil jatah makan gratis sekolah.....",@CeR247,0,2026-03-23T03:13:09Z,2026-03-23T03:13:09Z,0,False,,S4iey1sr1Cg,youtube
UgzrTCEZpP2uJEG3Oih4AaABAg,"GONTA GANTI PRESIDEN SAMPE JEMBUT MEMUTIH 
KALO SISTEM PENEGAK HUKUM LEMAH INDONESIA TIDAK AKAN PERNAH MAJU MESKIPUN NEGARA KAYA RAYA.. 
SMUA PRESIDEN 
BICARA KORUPSI 
TAPI BELUM ADA PRESIDEN YANG MAMPU  BUAT TEROBOSAN TERBARU KORUPTOR HUKUMAN MATI.",@Joko_kelono,0,2026-03-23T11:12:22Z,2026-03-23T11:12:22Z,0,False,,S4iey1sr1Cg,youtube
UgxqWIjkKh6o-u0ob0t4AaABAg,Mayoritas tokoh dan rakyat seluruh Indonesia kecewa dengan Prabowo yang jadi penerus Jokowi,@paktono4663,0,2026-03-24T01:24:41Z,2026-03-24T01:24:41Z,0,False,,S4iey1sr1Cg,youtube
UgzqlzDe2vXYYKc8uX54AaABAg,Proyek MBG paling 5 th kalau tidak ada guna nya tinggal rakyat yg menilai .bisa di pilih lagi atau tidak setiap presiden pasti punya program sendiri kalau tidak sesuai jangan di pilih lagi,@adammalik7662,0,2026-03-23T04:43:09Z,2026-03-23T04:43:09Z,0,False,,S4iey1sr1Cg,youtube
UgzmGveJOd_3uphd7ol4AaABAg,Bowooo MBG ITU sarang para koruptor 😂😂😂😂,@ahmadi756,0,2026-03-23T15:34:12Z,2026-03-23T15:34:12Z,0,False,,S4iey1sr1Cg,youtube
UgxwHnsSwhp3u403MgZ4AaABAg,"Program MBG merupakan program yg sangat mulia, karena...
1. Perekonomian Indonesia maju, baik itu UMKM, Petani, dll
2. Terbentuknya mandiri pangan
3. Terbentuknya gizi anak bangsa
4. Lebih terbukanya lapangan pekerjaan
Ini FAKTA, Jika ada yg tidak setuju, fiks ada penyakit hati yg bernama IRI HATI  👍👍",@JimmyMclaren-q5d,0,2026-03-23T16:25:02Z,2026-03-23T16:35:27Z,0,False,,S4iey1sr1Cg,youtube
UgziZwgg1pU8aeXVb6F4AaABAg,"Stunting melalui MBG mgkin keliru juga Pak.
Krn apa?
Data stanting kan sdh ada?
Knp ga langsung ditujukan kpd penderita stunting dan ibu hamil aja Pak? Kan biar lebih tepat sasaran.",@d_ace9935,0,2026-03-23T09:38:52Z,2026-03-23T09:38:52Z,0,False,,S4iey1sr1Cg,youtube
Ugzn45ZGELfu4IALQId4AaABAg,"pak astagfirullah... iyaa pak uang kita ada pak, apakah bapak tidak mempertimbangkan kata markup disana..? bapak bilang menjalankan MBG agar uangnya buat rakyat dari pada dikorupsi... ini loh pak MBG tuh ladang korupsi yaa allah pak..... lihat pak banyak anak2 yang keracunan pak.... astagfirullah... 😢",@Re_Fz,0,2026-03-24T09:49:17Z,2026-03-24T09:49:17Z,0,False,,S4iey1sr1Cg,youtube
Ugwqq4hRhD5T1oBYBEp4AaABAg,"Keras kepala,percuma di nasehati jg",@suhendri1000,0,2026-03-24T01:18:54Z,2026-03-24T01:18:54Z,0,False,,S4iey1sr1Cg,youtube
UgwsQ5Tb9SBA_AHvowl4AaABAg,Ya MBG nya dikorupsi pak,@NusaUpdate,0,2026-03-23T09:07:15Z,2026-03-23T09:07:15Z,0,False,,S4iey1sr1Cg,youtube
UgwG8kzSX92TQobz9lh4AaABAg,"Ko negara takut bertindak tegas terhadap Yaqut, sangat di sayangkan ya hal ini, tahanan ya tetap tahanan, kalau kabur gimana itu, ?
Hidup negara Iran negara yang benar benar tidak takut menegakan kebenaran",@SatriaJaya-k6x,0,2026-03-24T02:10:12Z,2026-03-24T02:10:12Z,0,False,,S4iey1sr1Cg,youtube
UgzG4qb58mf0yIR42jV4AaABAg,"MBG bukan solusi tepat, rakyat Indonesia bukan kekurangan izin semua ,tapi butuh sekolah gratis swasta dan kesehatan gratis",@Aurel-YTAAT,0,2026-03-23T15:52:43Z,2026-03-23T15:52:43Z,0,False,,S4iey1sr1Cg,youtube
Ugz5R_vf_l0GwF-vSTl4AaABAg,Rakyat golongan nya,@CikedalkautsarStudio,0,2026-03-24T00:44:56Z,2026-03-24T00:44:56Z,0,False,,S4iey1sr1Cg,youtube
UgyiTtdClEy7j8Sytxl4AaABAg,"KDMP
(yang ditekan tingkat desa harus bisa siapkan tempat)
Atasan bisanya nyuruh",@TirtaalbiTirtaalbi,0,2026-03-23T06:50:07Z,2026-03-23T06:50:07Z,0,False,,S4iey1sr1Cg,youtube
UgxpUyTyrlIJe40O5MJ4AaABAg,"Saya setuju dengan pak Prabowo,mbg tetap diteruskan tetapi anggarannya dari aparatur negara per orang minimal di potong 1 jt sesuai dengan posisi dan jabatannya,semakin tinggi jabatannya semakin besar potongannya,setidaknya uang pajak dari rakyat bisa digunakan untuk membeli alutsista pertahanan negara karena jelas berguna untuk melindungi rakyat kalau diserang negara lain,biar tidak seperti sapi ompong kalau negara lain ada yang kirim rudal ke NKRI",@EkoWahyudi-lp9cn,0,2026-03-24T09:21:51Z,2026-03-24T09:21:51Z,0,False,,S4iey1sr1Cg,youtube
UgxWw68WB55NXxcTfil4AaABAg,"udah we intinya itu gak sesuai namanya, namanya MBG tapi sama sekali gak bergizi, dapur mbg itu banyak yang gak masak dia cuman beli roti sama snack terus dikirim ke sekolah sekolah, dan isinyapun cuman secuil",@aguszulfikri2983,0,2026-03-23T09:58:42Z,2026-03-23T09:58:42Z,0,False,,S4iey1sr1Cg,youtube
Ugy4rxp69o6_Csg_gW54AaABAg,MBG lah ladang nya korupsi sistematis,@hendraegon8051,0,2026-03-23T23:12:28Z,2026-03-23T23:12:28Z,0,False,,S4iey1sr1Cg,youtube
UgwLCCXxkN4FxX5zX6F4AaABAg,"Kalo hanya bikin koperasi dari uang DD ,semua pemimpin bisa WoWo, usng 3 mil",@tukimuntukimun160,0,2026-03-24T09:14:03Z,2026-03-24T09:14:03Z,0,False,,S4iey1sr1Cg,youtube
Ugx_HtwWKR8ZbH49DhF4AaABAg,karena banyak yang berkepentingan di MBG.,@Fericksahidpersi,0,2026-03-24T02:21:13Z,2026-03-24T02:21:13Z,0,False,,S4iey1sr1Cg,youtube
UgyBMXZEKFUrOIuvMOB4AaABAg,"Bagus g kaga milih orang ini, jadi kaga kebagian dosanya 🤣",@orion_star738,0,2026-03-24T08:38:17Z,2026-03-24T08:38:17Z,0,False,,S4iey1sr1Cg,youtube
UgxFb3GVDpIdbcks-mF4AaABAg,"Mbg ga salah cm sppg yg salah pak, mending mbg di kelola tni yh non tni tutup aj smua",@AchunMalik,0,2026-03-23T03:30:01Z,2026-03-23T03:30:01Z,0,False,,S4iey1sr1Cg,youtube
Ugz4HVJjEzES1Kda64F4AaABAg,Bpk CEO MBG dan Kopdes,@AketSekadau,0,2026-03-24T01:27:48Z,2026-03-24T01:28:13Z,0,False,,S4iey1sr1Cg,youtube
UgyAcD-5qu-3QLIPh3N4AaABAg,Tidak bertelinga tidak punya hati...,@dwiasri8907,0,2026-03-23T21:39:07Z,2026-03-23T21:39:07Z,0,False,,S4iey1sr1Cg,youtube
UgzeTBUrqrHHEI4JCbt4AaABAg,2029 pilih KDM aja klo beliau nyalon.,@joinlungkang8110,0,2026-03-24T05:32:53Z,2026-03-24T05:32:53Z,0,False,,S4iey1sr1Cg,youtube
UgzU8wOZxRpPns1Obxh4AaABAg,"1 hari buang uang 1 triliyun, kedok makanan gratis, bapak ksh makan mestinya yg TDK mampu, ini ksh ortu yg mampu, proyek mbg itu hy di buat kroni BPK, orang luar TDK dpt proyeknya pak, klu BPK bener mesti buka tender orang luar bisa masuk, itu aja SDH kkn alias nepotisme",@JohanThe-g7q,0,2026-03-23T21:42:44Z,2026-03-23T21:42:44Z,0,False,,S4iey1sr1Cg,youtube
UgxEiz-tUXD7ETDEdYh4AaABAg,Punya presiden kebelinger,@Lokal_Live,0,2026-03-24T00:41:47Z,2026-03-24T00:41:47Z,0,False,,S4iey1sr1Cg,youtube
UgyW_Fx2AmkJ3HDxq494AaABAg,Gak ada harapan😂,@AlvinMuharram,0,2026-03-24T09:43:48Z,2026-03-24T09:43:48Z,0,False,,S4iey1sr1Cg,youtube
UgzVzJ3_F5GmOj8kP7l4AaABAg,Itulah ladang korupsi bapakkk,@AndreSintang-z9w,0,2026-03-24T06:51:11Z,2026-03-24T06:51:11Z,0,False,,S4iey1sr1Cg,youtube
UgyDv2WUeMV5E6RgGv14AaABAg,Ancur lebur konoha dipimpinmu pak,@khusnulkhotimah257,0,2026-03-23T12:32:38Z,2026-03-23T12:34:03Z,0,False,,S4iey1sr1Cg,youtube
UgzCrQt7PzghxL6LDz14AaABAg,"Ya korupsinya di M B G bosss,bukan drpda uangnya di korupsi M B G jln terus,lahhhh tikusnya pindah di M BG",@LulukFatih,0,2026-03-23T05:56:08Z,2026-03-23T05:56:08Z,0,False,,S4iey1sr1Cg,youtube
UgxcKi--9AEXQd61J3t4AaABAg,"Coba bapak keliling makan MBG biar cerdas kaya kepala BGN 😁😁😁
RAKYATnya anak-anak yg bisa makan😁😁😁 anak-anak tahu apa ya 😢😢",@sableng4755,0,2026-03-23T23:07:04Z,2026-03-23T23:07:04Z,0,False,,S4iey1sr1Cg,youtube
UgxWt584MmBOoWwVA814AaABAg,"MBG MALAH JADI LADANG KORUPSI PAK, CARA BERPIKIR ANDA KEBALIK",@agussetyawan-g2z,0,2026-03-23T17:48:40Z,2026-03-23T17:48:40Z,0,False,,S4iey1sr1Cg,youtube
UgycB8WvkNNKvwvCmVJ4AaABAg,WTF!!!!. Kepala negara lain mempertaruhkan jabatan dan nyawa nya demi kedaulatan bangsanya dari infasi negara lain. Presiden satu ini mempertaruhkan jabatatannya demi MBG cuy.... Ngeri gak tuh.... 😢😢😢,@IbrahimAl-mk2hb,0,2026-03-23T02:53:26Z,2026-03-23T02:54:55Z,0,False,,S4iey1sr1Cg,youtube
UgwXOheGrOa6zQrB-3N4AaABAg,Persiden batu 😂😂😂,@vingosetar,0,2026-03-23T13:11:59Z,2026-03-23T13:11:59Z,0,False,,S4iey1sr1Cg,youtube
UgwBsz3OSMq-6wF4fMB4AaABAg,Yg semeja banyak titipan penjilat,@HasanSulaiman-l1b,0,2026-03-23T04:14:51Z,2026-03-23T04:14:51Z,0,False,,S4iey1sr1Cg,youtube
UgzxgLUcY0THc7DXzQB4AaABAg,"Kata beliau yg keracunan 0,00 persen aja. Jd msh 99,9 persen sukses",@sunjayachannel,0,2026-03-24T06:14:49Z,2026-03-24T06:14:49Z,0,False,,S4iey1sr1Cg,youtube
UgzUDo0aB-PiEA_IQyh4AaABAg,apaan pak justru mbg jadi lahan korupsi bapak aja engga sadar,@SitiNurunisa,0,2026-03-23T14:54:59Z,2026-03-23T14:54:59Z,0,False,,S4iey1sr1Cg,youtube
Ugzo00FdRUOSohiqxUV4AaABAg,"GK usah lah MBG ,di sekolahan anak ku juga gak dapat tu MBG mungkin di korupsi 😂",@BayahDhika,0,2026-03-24T03:38:25Z,2026-03-24T03:38:25Z,0,False,,S4iey1sr1Cg,youtube
UgwLNjMDVkPwQq6hPk94AaABAg,"MBG adalah salah satu bentuk pemerataan korupsi, Jadi bukan hanya pejabat aja yang boleh korupsi, rakyat juga boleh dan diberi fasilitas korupsi melalui MBG",@andreyudda1973,0,2026-03-23T22:36:32Z,2026-03-23T22:36:32Z,0,False,,S4iey1sr1Cg,youtube
UgyicbHGsw_aKyZuLV54AaABAg,1 periode mantap,@Nurudinarafah87,0,2026-03-24T02:25:07Z,2026-03-24T02:25:07Z,0,False,,S4iey1sr1Cg,youtube
UgycPIu3MUhui_IXuc14AaABAg,"Ga semua nya bener itu Pak presiden. Cita-cita anda memang Mulia untuk Berbagi Makanan. Cuma Si Brengsek"" yg ga amanah Banyak Yg Memanfaatkan Biaya dan tidak Higienis Sop nya untuk Anak-anak di sekolah.",@firmanalwi318,0,2026-03-23T12:45:04Z,2026-03-23T12:45:04Z,0,False,,S4iey1sr1Cg,youtube
UgyW_xAFKkUsn5e0wNR4AaABAg,"Muak dengan mbg, katanya dengerin suara rakyat tapi ini ngga di denger gimna si psk pak.. masa harus demo terus ada korban duluuuu woooooooooyyyyyyyyy kocakkkk loooooooooo",@Vestor168,0,2026-03-24T06:24:47Z,2026-03-24T06:24:47Z,0,False,,S4iey1sr1Cg,youtube
Ugy3GpN-F9HE5YEAwuZ4AaABAg,Mls ntn liat omon saja bikin mual,@larriii129,0,2026-03-23T05:24:58Z,2026-03-23T05:24:58Z,0,False,,S4iey1sr1Cg,youtube
UgyaXxDvt4Mb8j2uR8t4AaABAg,"Justru adanya program MBG,jadi ladang korupsi berjamaah 😂😂",@fadlyartub1071,0,2026-03-23T19:47:53Z,2026-03-23T19:47:53Z,0,False,,S4iey1sr1Cg,youtube
UgyIjNBRK-Q4aSH0XJJ4AaABAg,Ngak usah ada mbg pak gantikan aj mbg dengan uang    ces setiap bulan,@DedenSupriyadi-fk7li,0,2026-03-24T06:39:40Z,2026-03-24T06:39:40Z,0,False,,S4iey1sr1Cg,youtube
UgygFwCLdPjd7jJsh6t4AaABAg,"Wo bowo, intinya adalah saya menyesal milih kamu .",@AlFahri-i5q,0,2026-03-24T03:24:56Z,2026-03-24T03:25:09Z,0,False,,S4iey1sr1Cg,youtube
UgwcV-3q4fIZ0XGO1Z94AaABAg,saya akan bertahan di mbg . dari pada uang di korupsi ?? gak nyambung wo !! justru ko yg mendirikan mbg yg buat ladang korupsi,@VladimirIIyichulyanov11,0,2026-03-23T10:11:35Z,2026-03-23T10:11:35Z,0,False,,S4iey1sr1Cg,youtube
UgzmpBfxa3CCk5lsqmt4AaABAg,"Mohon maaf pak,,menurut saya yg makan mbg itu anak sekolah,bukan anak anak jalanan,yg makan mbg itu sebetulnya hampir 80 % org yg ada,sedangkan org yg ga punya cuma nonton ga dapat mbg,apakah itu mensejahterakan rakyatnya",@nurdinsaepudin8u306,0,2026-03-23T14:29:13Z,2026-03-23T14:29:13Z,0,False,,S4iey1sr1Cg,youtube
UgxFsB3cJ4jcMC-kmdR4AaABAg,"DUTA MBG,, 😂😂",@mazzddhien5168,0,2026-03-23T15:22:40Z,2026-03-23T15:22:40Z,0,False,,S4iey1sr1Cg,youtube
UgwxmXe5ybQsDQJUvCZ4AaABAg,MBG baik dan menguntungkan tapi buat para pelaksana dan pejabat MBGnya,@BapakMujamil-j9f,0,2026-03-24T06:50:19Z,2026-03-24T06:50:19Z,0,False,,S4iey1sr1Cg,youtube
UgwxlOAGaHloQ5Cvpo94AaABAg,2029 ganti presiden,@UburUbur95,0,2026-03-23T16:46:27Z,2026-03-23T16:46:27Z,0,False,,S4iey1sr1Cg,youtube
Ugx4-E4ebbCE4T9h5Et4AaABAg,"Semua yg di video tdk sesuai fakta....
Coba yg bertanya andian dstu",@iwansetyawan07,0,2026-03-24T00:07:44Z,2026-03-24T00:07:44Z,0,False,,S4iey1sr1Cg,youtube
UgzvkvtoF7hh9UYFV6J4AaABAg,Progam Prabowo hanya untuk ibu hamil dan anak2 indonesia kedepannya bukan hasil anak2 zaman presiden sebelummnya banyak kali protes hidup dizaman sekarang,@M.Haries021,0,2026-03-23T20:27:39Z,2026-03-23T20:27:39Z,0,False,,S4iey1sr1Cg,youtube
Ugxd0-uBRokGOL5Tl654AaABAg,Wakta.,@LelyFitriyati,0,2026-03-23T14:42:19Z,2026-03-23T14:42:19Z,0,False,,S4iey1sr1Cg,youtube
UgwK3LCDABvo7BJV2RB4AaABAg,"MBG lanjut...TAPI SISTEMNYA RUBAH.

Atau solusi terbaik lainnya yaitu 335 T di bagikan ke masing2 kepala rumahtgga. Efeknya daya beli meroket,,ekonomi berjalan dgn baik. 
.Simple ...

Daripda sistem MBG sekarang yg MEMPERKAYA INVESTOR + PERUSAHAAN BESAR + BHKAN PEREKRUTAN MANPOWER SPPG pun dirasa tidak dgn org2 yg profesional dibidangnya . 

Coba kira2 gmn jawabannya pa?? Ini murni suara rakyat ...",@AvinVS,0,2026-03-23T19:03:22Z,2026-03-23T19:03:22Z,0,False,,S4iey1sr1Cg,youtube
Ugy6d-XDJNVMu_kr7eR4AaABAg,Kelihatan anti kritiki,@masparjo8051,0,2026-03-24T01:53:59Z,2026-03-24T01:53:59Z,0,False,,S4iey1sr1Cg,youtube
Ugw6orlke9jcw75wW8l4AaABAg,"Berkat bapa yg tadi nya susah cari kerja sekarang bisa kerja d MBG terimakasih pak,,lanjutkan perjuangan bapa buat anak2 biar tidak setanting pa,anak2  indonesia",@salsafinaputri269,2,2026-03-23T04:01:06Z,2026-03-23T04:01:06Z,0,False,,S4iey1sr1Cg,youtube
Ugw4B70Vix1PAugXB4B4AaABAg,"KOPDES & MBG itu lahan KORUPSI MASSAL Pak asal bpk tau itu...

Coba bpk gerebek didaerah-daerah jangan bpk jadwalkan untuk berkunjung, bpk liat itu situasi nya kyak gimna... Miris klau ttep ngotot",@ayulestari.93,0,2026-03-23T11:31:56Z,2026-03-23T11:31:56Z,0,False,,S4iey1sr1Cg,youtube
UgzZwBrzd3wz_cwaV2R4AaABAg,Main setor setor saja hasil petani😂😂 di bayar cash apa cicil ini,@BayiDemit,0,2026-03-23T14:11:18Z,2026-03-23T14:11:18Z,0,False,,S4iey1sr1Cg,youtube
Ugzs0B8qd1ucBVS7ju54AaABAg,"Laporan kepala BGN, utk MBG   setiap hari potong sapi 19000 ekor.percaya gak?",@yudiafrianto1310,0,2026-03-23T08:36:51Z,2026-03-23T08:36:51Z,0,False,,S4iey1sr1Cg,youtube
Ugw9UxXBWWHL6-54rmJ4AaABAg,Anak anak di desa tu seger2 makannya.. taruh keprmimpinan saya? Kayak pernah denger kapolri bilang gtu🤣🤣🤣🤣🤣🤣🤣 klo udah berani ngomong berani jabatan saya itu udah debat yg gsk seruuuu😆😆😆😆,@Vestor168,0,2026-03-24T06:26:55Z,2026-03-24T06:26:55Z,0,False,,S4iey1sr1Cg,youtube
UgyBCg3-_RnZQ6DW2ld4AaABAg,Gudang korupsi ya di MBG,@dedisudrajat1189,0,2026-03-23T16:04:28Z,2026-03-23T16:04:28Z,0,False,,S4iey1sr1Cg,youtube
UgwX_j8Kss8ZthQKPbZ4AaABAg,"Bapak niatnya baik utk kesejahteraan rakyat namun realita di lapangan tidak semua sesuai harapan pak, bapak selalu saja disuguhkan video2 settingan sehingga bpk menganggap programnya sukses.",@kuspartaaryadhi944,0,2026-03-23T14:49:59Z,2026-03-23T14:49:59Z,0,False,,S4iey1sr1Cg,youtube
Ugz8Tcy5oxQhKdAmJc54AaABAg,"Pertaruhkan apanya makanan beracun GK di usut ,rakyat GK butuh, 80,% pejabat penghianat NKRI, bubarkan,,",@SamsudinSamsudin-y1x,0,2026-03-23T18:22:13Z,2026-03-23T18:22:13Z,0,False,,S4iey1sr1Cg,youtube
UgyU9FH5m2DVovdko814AaABAg,"Sebab siapapun PRESIDENNYA YG BAIK,TP DI BAWAHNYA BANYAL PENJAHAT YG TIDAK DI TINDAK YAAA PERCUMA.BAKAN SAMA SAJA.",@IrcyaRifai,0,2026-03-23T12:19:02Z,2026-03-23T12:19:02Z,0,False,,S4iey1sr1Cg,youtube
UgwEHyC-BB1itezqyOJ4AaABAg,Sumpah nyesel banget dulu pilih prabowo.,@videoviralcuk2079,0,2026-03-23T06:09:51Z,2026-03-23T06:09:51Z,0,False,,S4iey1sr1Cg,youtube
UgzWlB48tWE_sXETOD54AaABAg,semua cari untung dr mbg pak Prabowo gk pernah lihat langsung seharga yg d tetapkan dg menu yg di berikan gk cocok,@omashanty5957,0,2026-03-24T03:28:51Z,2026-03-24T03:28:51Z,0,False,,S4iey1sr1Cg,youtube
